ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Transcriptions,AlternativeValues
kara1499-4-340-1,,kara1499,4-340,parok,parok,,,visser2021,,false,,,Phonemic,
kara1499-4-340-2,,kara1499,4-340,tanparok,tanparok,,,visser2021,,false,,,Phonemic,
kara1499-4-342-1,,kara1499,4-342,tanparoemun,tanparoemun,,,visser2021,,false,,,Phonemic,
kara1499-4-344-1,,kara1499,4-344,tanggalip,tanggalip,,,visser2021,,false,,,Phonemic,
kara1499-4-345-1,,kara1499,4-345,paritman,paritman,,,visser2021,,false,,,Phonemic,
kara1499-4-350-1,,kara1499,4-350,kor,kor,,,visser2021,,false,,,Phonemic,
kara1499-4-351-1,,kara1499,4-351,kolkiem,kolkiem,,,visser2021,,false,,,Phonemic,
kara1499-4-352-1,,kara1499,4-352,kormul,kormul,,,visser2021,,false,,,Phonemic,
kara1499-4-360-1,,kara1499,4-360,korpak,korpak,,,visser2021,,false,,,Phonemic,
kara1499-4-370-1,,kara1499,4-370,kor,kor,,,visser2021,,false,,,Phonemic,
kara1499-4-371-1,,kara1499,4-371,korkasir,korkasir,,,visser2021,,false,,,Phonemic,
kara1499-4-372-1,,kara1499,4-372,tararapang,tararapang,,,visser2021,,false,,,Phonemic,
kara1499-4-374-1,,kara1499,4-374,kolkom,kolkom,,,visser2021,,false,,,Phonemic,
kara1499-4-380-1,,kara1499,4-380,korparok,korparok,,,visser2021,,false,,,Phonemic,
kara1499-4-392-1,,kara1499,4-392,pul,pul,,,visser2021,,false,,,Phonemic,
kara1499-4-392-2,,kara1499,4-392,pat,pat,,,visser2021,,false,,,Phonemic,
kara1499-4-393-1,,kara1499,4-393,teng,teng,,,visser2021,,false,,,Phonemic,
kara1499-4-400-1,,kara1499,4-400,aknar,aknar,,,visser2021,,false,,,Phonemic,
kara1499-4-410-1,,kara1499,4-410,am,am,,,visser2021,,false,,,Phonemic,
kara1499-4-412-1,,kara1499,4-412,am belun,am belun,,,visser2021,,false,,,Phonemic,
kara1499-4-430-1,,kara1499,4-430,lim,lim,,,visser2021,,false,,,Phonemic,
kara1499-4-441-1,,kara1499,4-441,gawar,gawar,,,visser2021,,false,,,Phonemic,
kara1499-4-450-1,,kara1499,4-450,min,min,,,visser2021,,false,,,Phonemic,
kara1499-4-451-1,,kara1499,4-451,kir,kir,,,visser2021,,false,,,Phonemic,
kara1499-4-460-1,,kara1499,4-460,kabor,kabor,,,visser2021,,false,,,Phonemic,
kara1499-4-461-1,,kara1499,4-461,kabun,kabun,,,visser2021,,false,,,Phonemic,
kara1499-4-462-1,,kara1499,4-462,muler,muler,,,visser2021,,false,,,Phonemic,
kara1499-4-470-1,,kara1499,4-470,lawarun,lawarun,,,visser2021,,false,,,Phonemic,
kara1499-4-490-1,,kara1499,4-490,elkin narun,elkin narun,,,visser2021,,false,,,Phonemic,
kara1499-4-492-1,,kara1499,4-492,us,us,,,visser2021,,false,,,Phonemic,
kara1499-4-520-1,,kara1499,4-520,gelem,gelem,,,visser2021,,false,,,Phonemic,
kara1499-4-521-1,,kara1499,4-521,soksok,soksok,,,visser2021,,false,,,Phonemic,
kara1499-4-530-1,,kara1499,4-530,tadon,tadon,,,visser2021,,false,,,Phonemic,
kara1499-4-540-1,,kara1499,4-540,sik,sik,,,visser2021,,false,,,Phonemic,
kara1499-4-550-1,,kara1499,4-550,ruam,ruam,,,visser2021,,false,,,Phonemic,
kara1499-4-560-1,,kara1499,4-560,palom,palom,,,visser2021,,false,,,Phonemic,
kara1499-4-570-1,,kara1499,4-570,emguk,emguk,,,visser2021,,false,,,Phonemic,
kara1499-4-580-1,,kara1499,4-580,koraruo,koraruo,,,visser2021,,false,,,Phonemic,
kara1499-4-590-1,,kara1499,4-590,kobelen,kobelen,,,visser2021,,false,,,Phonemic,
kara1499-4-610-1,,kara1499,4-610,min,min,,,visser2021,,false,,,Phonemic,
kara1499-4-612-1,,kara1499,4-612,minggaruk,minggaruk,,,visser2021,,false,,,Phonemic,
kara1499-4-620-1,,kara1499,4-620,wuorwuor,wuorwuor,,,visser2021,,false,,,Phonemic,
kara1499-4-630-1,,kara1499,4-630,parar,parar,,,visser2021,,false,,,Phonemic,
kara1499-4-640-1,,kara1499,4-640,kietpo,kietpo,,,visser2021,,false,,,Phonemic,
kara1499-4-650-1,,kara1499,4-650,ulur,ulur,,,visser2021,,false,,,Phonemic,
kara1499-4-660-1,,kara1499,4-660,kietkiet,kietkiet,,,visser2021,,false,,,Phonemic,
kara1499-4-670-1,,kara1499,4-670,yam,yam,,,visser2021,,false,,,Phonemic,
kara1499-4-670-2,,kara1499,4-670,kasuo,kasuo,,,visser2021,,false,,,Phonemic,
kara1499-4-680-1,,kara1499,4-680,nabobar,nabobar,,,visser2021,,false,,,Phonemic,
kara1499-4-690-1,,kara1499,4-690,waruo,waruo,,,visser2021,,false,,,Phonemic,
kara1499-4-690-2,,kara1499,4-690,boubou,boubou,,,visser2021,,false,,,Phonemic,
kara1499-4-730-1,,kara1499,4-730,kaborko,kaborko,,,visser2021,,false,,,Phonemic,
kara1499-4-740-1,,kara1499,4-740,hidup,hidup,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-4-750-1,,kara1499,4-750,somin,somin,,,visser2021,,false,,,Phonemic,
kara1499-4-750-2,,kara1499,4-750,korek,korek,,,visser2021,,false,,,Phonemic,
kara1499-4-760-1,,kara1499,4-760,rua,rua,,,visser2021,,false,,,Phonemic,
kara1499-4-770-1,,kara1499,4-770,bangki,bangki,,,visser2021,,false,,,Phonemic,
kara1499-4-780-1,,kara1499,4-780,dan,dan,,,visser2021,,false,,,Phonemic,
kara1499-4-790-1,,kara1499,4-790,kubir,kubir,,,visser2021,,false,,,Phonemic,
kara1499-4-810-1,,kara1499,4-810,kuat,kuat,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-4-820-1,,kara1499,4-820,kememe,kememe,,,visser2021,,false,,,Phonemic,
kara1499-4-820-2,,kara1499,4-820,kaloum,kaloum,,,visser2021,,false,,,Phonemic,
kara1499-4-830-1,,kara1499,4-830,bes,bes,,,visser2021,,false,,,Phonemic,
kara1499-4-830-2,,kara1499,4-830,kuat,kuat,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-4-840-1,,kara1499,4-840,ning,ning,,,visser2021,,false,,,Phonemic,
kara1499-4-841-1,,kara1499,4-841,kaden lalang,kaden lalang,,,visser2021,,false,,,Phonemic,
kara1499-4-850-1,,kara1499,4-850,patin,patin,,,visser2021,,false,,,Phonemic,
kara1499-4-853-1,,kara1499,4-853,ruan,ruan,,verb,visser2021,,false,,,Phonemic,
kara1499-4-853-2,,kara1499,4-853,panggala,panggala,,verb,visser2021,,false,,,Phonemic,
kara1499-4-854-1,,kara1499,4-854,layier,layier,,,visser2021,,false,,,Phonemic,
kara1499-4-856-1,,kara1499,4-856,sabet,sabet,,,visser2021,,false,,,Phonemic,
kara1499-4-857-1,,kara1499,4-857,te,te,,,visser2021,,false,,,Phonemic,
kara1499-4-858-1,,kara1499,4-858,patin ter,patin ter,,,visser2021,,false,,,Phonemic,
kara1499-4-860-1,,kara1499,4-860,cam,cam,,,visser2021,,false,,,Phonemic,
kara1499-4-870-1,,kara1499,4-870,kamanget,kamanget,,,visser2021,,false,,,Phonemic,
kara1499-4-880-1,,kara1499,4-880,kai,kai,,,visser2021,,false,,,Phonemic,
kara1499-4-910-1,,kara1499,4-910,capai,capai,,,visser2021,,false,,,Phonemic,
kara1499-4-910-2,,kara1499,4-910,kanggir pop,kanggir pop,,,visser2021,,false,,,Phonemic,
kara1499-4-912-1,,kara1499,4-912,osie,osie,,,visser2021,,false,,,Phonemic,
kara1499-4-920-1,,kara1499,4-920,barahala,barahala,,,visser2021,,false,,,Phonemic,
kara1499-4-920-2,,kara1499,4-920,monkaret,monkaret,,,visser2021,,false,,,Phonemic,
kara1499-4-920-3,,kara1499,4-920,jabul,jabul,,,visser2021,,false,,,Phonemic,
kara1499-4-950-1,,kara1499,4-950,kelkam toktok,kelkam toktok,,,visser2021,,false,,,Phonemic,
kara1499-4-970-1,,kara1499,4-970,kanggir saun,kanggir saun,,,visser2021,,false,,,Phonemic,
kara1499-5-110-1,,kara1499,5-110,muap,muap,,,visser2021,,false,,,Phonemic,
kara1499-5-110-2,,kara1499,5-110,na,na,,,visser2021,,false,,,Phonemic,
kara1499-5-120-1,,kara1499,5-120,muap,muap,,,visser2021,,false,,,Phonemic,
kara1499-5-121-1,,kara1499,5-121,ruo,ruo,,,visser2021,,false,,,Phonemic,
kara1499-5-122-1,,kara1499,5-122,kangguar,kangguar,,,visser2021,,false,,,Phonemic,
kara1499-5-123-1,,kara1499,5-123,iren,iren,,,visser2021,,false,,,Phonemic,
